id,price_doc
30884,6047628.153140529
30885,4672586.170083989
30886,7457377.117858784
30887,5327129.958727859
30888,4444767.820074611
30889,5182728.67346996
30890,7005087.639072384
30891,4033197.564536532
30892,4010730.8005168736
30893,4512548.8497236995
30894,5411965.543972827
30895,4321356.860131836
30896,7000355.747461015
30897,6916559.2992408965
30898,6992711.750387404
30899,6121874.3485623235
30900,3279172.823598883
30901,7121307.976257248
30902,2215396.372980475
30903,6945810.629187481
30904,7748217.977957221
30905,6026002.178138524
30906,5473986.681001331
30907,11662057.390805027
30908,4289000.945454288
30909,11685101.154752098
30910,7667502.386270217
30911,3957309.2129104505
30912,6742482.853544581
30913,18468265.9196821
30914,5792711.985672631
30915,6813999.736824571
30916,5400445.812760605
30917,8469763.774499131
30918,6744233.01089601
30919,5002069.804719396
30920,4720881.661173766
30921,4056061.680286439
30922,5809547.943005132
30923,3556059.908222912
30924,5142845.329080082
30925,15304197.820911415
30926,7633505.955212577
30927,8659461.023358181
30928,4999822.330589741
30929,5142845.329080082
30930,11244113.534050979
30931,12542166.614224866
30932,4446636.028343701
30933,4319825.424775434
30934,15041535.960475622
30935,6952477.56649202
30936,6714905.756494463
30937,8885571.975683335
30938,4428826.960871274
30939,9108601.384964408
30940,6827676.485965558
30941,5468482.417200157
30942,3598248.804115488
30943,6890276.4289250905
30944,5269145.66582769
30945,3076496.8186977315
30946,12734107.607203728
30947,6369453.918547676
30948,7985617.717030765
30949,6772280.137354498
30950,6772710.051184915
30951,16686562.814506358
30952,7964458.529252663
30953,9482376.745048387
30954,4867906.8003514055
30955,6399559.742059453
30956,6853741.974267938
30957,5947086.49868469
30958,18394540.442632962
30959,8611683.956797615
30960,7674799.507491802
30961,8104629.289448561
30962,10214652.555377893
30963,3914081.3249515663
30964,4345428.454072712
30965,7499869.566472588
30966,12696976.051782532
30967,12654669.73951544
30968,3682028.0665693725
30969,3312187.176792076
30970,6476546.278400384
30971,11425650.956850179
30972,3270343.0364094414
30973,4810745.003379442
30974,5135987.0119130425
30975,8501275.949906033
30976,5101090.962835375
30977,6713914.708231148
30978,8113835.402905383
30979,3405309.373280055
30980,8299693.570810803
30981,5535193.235643225
30982,6761079.634740862
30983,3714219.8574985056
30984,6047628.153140529
30985,3682341.1816747193
30986,9955044.34953273
30987,9747971.028690983
30988,6335364.791394094
30989,9034643.519956267
30990,13009315.324908
30991,8019105.432428952
30992,2712174.3977353815
30993,7171929.3039594805
30994,5950245.042927892
30995,7442261.474325119
30996,6047628.153140529
30997,7186364.981412772
30998,4553638.901124549
30999,5518251.579867551
31000,6352849.171006759
31001,6528360.606988218
31002,9130069.758358512
31003,8781416.888828013
31004,4956098.2491747
31005,2915993.6538128797
31006,8497691.689979263
31007,6055807.36868993
31008,5073347.481602305
31009,5112923.087662734
31010,6096659.384723731
31011,4261571.523604748
31012,6217647.549154649
31013,6671964.760356833
31014,10928614.768412778
31015,6237487.385621093
31016,4253130.005606287
31017,9594375.653287066
31018,5898185.325503518
31019,4536799.728945531
31020,6674654.797551914
31021,12135348.10101431
31022,22788265.36217857
31023,9883912.386788016
31024,4416462.340507134
31025,6550800.642856374
31026,6626678.670122057
31027,4576795.02907773
31028,3559151.049607626
31029,6168280.948902726
31030,6565877.968217567
31031,10005511.18270441
31032,10868282.857380306
31033,8550921.41124592
31034,7058852.816929845
31035,9957753.585551983
31036,5918835.832107099
31037,27477605.5321699
31038,4148793.12639755
31039,8963791.222034054
31040,5585908.560001737
31041,4246544.560543476
31042,3663533.865007665
31043,6267801.863985634
31044,8103515.611824185
31045,6684491.982095565
31046,14632608.481781885
31047,7064403.59708065
31048,5890626.925820831
31049,4607682.112211922
31050,7661347.682348059
31051,6792707.490439489
31052,3728070.809500056
31053,15782433.76236984
31054,6439365.377726452
31055,4598015.731447945
31056,12209974.317449568
31057,5209381.800169269
31058,7704202.103491431
31059,3065748.2551532285
31060,7543897.8969731815
31061,6630729.4352473095
31062,7084105.253353246
31063,3474042.9618965485
31064,5366731.451849766
31065,10117837.426764468
31066,4605559.376475686
31067,6360397.911067556
31068,4055045.717196933
31069,4620772.152366288
31070,4649017.539506165
31071,3396870.158750171
31072,7519061.906553913
31073,2110807.255689992
31074,6652554.635526109
31075,6596471.395254317
31076,5236788.1205358235
31077,6014065.59428354
31078,3931661.514564642
31079,5092935.0236926535
31080,6751205.281382571
31081,2794074.3481365754
31082,8595972.657441406
31083,5282852.12630728
31084,9594375.653287066
31085,11333370.071934504
31086,4125204.7041327064
31087,4867674.514651417
31088,6952613.954018676
31089,6550476.438041295
31090,38756649.06347385
31091,3330871.954729964
31092,7541265.608267601
31093,5903024.802194666
31094,6074782.00472549
31095,5166136.395998663
31096,19508512.427062802
31097,7175574.227457366
31098,8619341.052430134
31099,15815176.80350077
31100,4777469.307845424
31101,4050035.507065857
31102,5513067.453343333
31103,9215844.855562277
31104,5125079.116067108
31105,6823135.956507631
31106,4534734.924938248
31107,7208710.598791252
31108,6531772.654824459
31109,5272516.931708929
31110,9471416.360130714
31111,10942830.714227615
31112,6022196.72771877
31113,3650010.0741380947
31114,4751243.974159068
31115,5032539.0144861145
31116,6094969.553636547
31117,5630164.885931776
31118,3700938.018113506
31119,3646910.222621294
31120,5635587.758224817
31121,5795528.496321496
31122,6422621.3815268865
31123,4338569.571600212
31124,5089334.276416066
31125,12837500.58003259
31126,16093567.389090503
31127,5679627.6787097575
31128,6206198.046208787
31129,4737456.934757848
31130,13939161.365832917
31131,7133930.017371452
31132,10340745.870140076
31133,10196514.42807277
31134,6232786.356452353
31135,7232316.470614575
31136,6231699.122619209
31137,4998512.963751198
31138,6673126.294089053
31139,3882403.8411616264
31140,5957429.634440443
31141,5995750.108065727
31142,9880868.16496115
31143,5413288.264955279
31144,3896881.9795911545
31145,5485965.937209031
31146,5465871.147046185
31147,13597442.035480466
31148,5945624.995872241
31149,2243328.0934349536
31150,8762202.293821955
31151,4104053.9539229786
31152,8135085.145868894
31153,5315936.480595038
31154,18143667.68394376
31155,6182105.213593254
31156,7593288.357290407
31157,4209277.189712225
31158,7587005.162468087
31159,6279640.455895452
31160,5701834.855891752
31161,3311137.69676685
31162,4625405.9388071615
31163,6001783.972131121
31164,5850410.371807186
31165,6392913.395377009
31166,5944655.732741272
31167,6429288.02501068
31168,10549885.71455132
31169,8632828.722232454
31170,5699623.814935744
31171,11165755.8993368
31172,5028410.939371794
31173,8964814.655876407
31174,7508363.570387465
31175,17432641.13791745
31176,4603479.870548125
31177,8730869.155776702
31178,4234530.620516807
31179,3487972.4336466035
31180,4079413.1251121187
31181,8767026.376646293
31182,6461578.450942648
31183,8642799.947726125
31184,5571414.133959982
31185,4956098.2491747
31186,8614905.602577437
31187,3659471.6006461126
31188,4338569.571600212
31189,5535592.208138962
31190,6608965.501195858
31191,9238050.350049552
31192,4013521.464812432
31193,5761651.627565694
31194,7671700.246653082
31195,7244692.911517079
31196,5113135.8825957645
31197,14068975.692116717
31198,6487989.419484893
31199,6751205.281382571
31200,10506790.86758779
31201,3852014.714370163
31202,3860839.9162326255
31203,6572758.599733296
31204,3655751.843314658
31205,8477728.752965054
31206,5464062.718972966
31207,4051838.5464165118
31208,5336377.955242339
31209,4416254.140298545
31210,6254920.045850212
31211,6423927.788851963
31212,5495250.045924561
31213,11740158.734837225
31214,7024093.069755086
31215,4623778.078862392
31216,6047628.153140529
31217,7541975.907373022
31218,8559684.59439781
31219,3966494.786435957
31220,6677017.340380784
31221,4082705.7990257456
31222,6216579.54052759
31223,9711658.602088189
31224,6605199.80287751
31225,12073728.64164382
31226,6395868.436071725
31227,9357034.699329697
31228,7988398.965864027
31229,4040425.5772520364
31230,5541302.180360837
31231,4965941.982694238
31232,6929570.673272581
31233,6538573.381124824
31234,7453933.104757956
31235,4942362.95845561
31236,7121158.83956709
31237,11465976.034989523
31238,6751205.281382571
31239,12446137.097096242
31240,6645135.122006518
31241,6544993.040724971
31242,7556156.873124486
31243,3887252.498703185
31244,7569042.3732681535
31245,8005379.271270537
31246,8306420.200344907
31247,5231673.448918471
31248,5448136.876259711
31249,9833403.89888789
31250,5710765.8644295875
31251,7516921.346298038
31252,6528360.606988218
31253,8026793.598697832
31254,6233637.599843298
31255,10795188.128584616
31256,6673296.376319811
31257,5223341.688030356
31258,7861058.008151294
31259,9370184.325477837
31260,7148864.65810537
31261,19360320.8585732
31262,6026002.178138524
31263,6168966.117568605
31264,4046860.770721251
31265,10025607.730382046
31266,6125652.282173958
31267,4023791.594945996
31268,4276865.351339009
31269,7708268.792170593
31270,4956098.2491747
31271,5776267.208771169
31272,14797132.095568912
31273,7752463.289537993
31274,5028664.801935527
31275,4373402.564882035
31276,5621234.200993865
31277,4476120.446586827
31278,15270043.675595123
31279,14534642.849666843
31280,6027847.602688261
31281,7516921.346298038
31282,12135348.10101431
31283,6572758.599733296
31284,3660240.231437106
31285,5272902.995570839
31286,8155671.683837228
31287,9955044.34953273
31288,4285608.227508691
31289,7040579.514005121
31290,6249753.372695874
31291,5780175.704717638
31292,4081790.642693361
31293,7541975.907373022
31294,3973989.9396114517
31295,21695437.21147446
31296,9739211.900071109
31297,5868612.861436591
31298,3786922.8184383274
31299,9833403.89888789
31300,7682632.640391235
31301,6796801.203156902
31302,4981130.61002703
31303,7269630.382769632
31304,7457090.681218831
31305,7404194.749791744
31306,3178760.052275151
31307,6048810.37940196
31308,8149911.473322544
31309,8702152.622243568
31310,50351991.247059084
31311,4508245.166294584
31312,5970909.745968632
31313,9640558.519537762
31314,6635591.098958823
31315,10018259.286206352
31316,11161818.170136094
31317,18861764.572143033
31318,8282376.123831385
31319,6988198.7491723085
31320,6033428.999014506
31321,6625139.194907008
31322,7061032.119395274
31323,7859489.689341194
31324,5667498.174159908
31325,6079869.157900112
31326,5917038.486798008
31327,8570062.901458438
31328,15586291.954190074
31329,4978610.735513846
31330,10918159.154764283
31331,8713208.296037931
31332,4514778.463825803
31333,3984576.3970594695
31334,4276865.351339009
31335,7577324.023625713
31336,7422974.741537167
31337,7499546.743194748
31338,4277775.85745174
31339,5546194.129382648
31340,7250796.446575369
31341,9824149.445321342
31342,4055218.7153627807
31343,3278047.8844191046
31344,4547700.815678647
31345,4702304.7241582135
31346,4137192.535073167
31347,6084535.306864272
31348,9327960.168932097
31349,8728764.871119486
31350,3654114.2119184583
31351,5781504.294882216
31352,9921318.157804225
31353,5093768.802262473
31354,7097020.819009607
31355,9756154.667725777
31356,4409719.158753095
31357,5231138.371298271
31358,2586821.968776603
31359,6618072.615134776
31360,8868783.50428464
31361,4152947.620001061
31362,10307699.197377745
31363,5311171.48395756
31364,3703407.9275147705
31365,3446423.602589265
31366,6676930.890868844
31367,9006504.717009842
31368,5668448.939297017
31369,4693488.974709239
31370,8726536.928950494
31371,8615372.388335213
31372,7971407.7786989845
31373,4331325.958892862
31374,7252624.223744107
31375,4822953.566882548
31376,6751205.281382571
31377,7623864.690572868
31378,5669410.4255527835
31379,19129857.573587105
31380,4022304.167990563
31381,7656274.155004409
31382,5736958.22175872
31383,6863442.101171962
31384,12023183.489773525
31385,13231541.025167715
31386,10252687.408145327
31387,10965264.746887838
31388,4996385.072023157
31389,4785112.936150624
31390,8460672.616896512
31391,5315936.480595038
31392,7111367.131111056
31393,8372404.47209222
31394,5898866.372087765
31395,3696218.164925284
31396,7927004.099990161
31397,7332696.923684376
31398,2400711.190617788
31399,10541477.572767545
31400,4117140.3898011213
31401,12401947.596038574
31402,9680786.597132068
31403,5366731.451849766
31404,3619530.769663329
31405,4355435.36153371
31406,6106285.53530339
31407,3247239.62765024
31408,6572758.599733296
31409,4272978.103088117
31410,10388028.819642013
31411,8291897.765917601
31412,9842561.378165992
31413,7524666.586058427
31414,4189607.452814371
31415,16101739.779174104
31416,6125133.917995112
31417,3978555.10085664
31418,5649848.314948863
31419,8883255.289342942
31420,11267338.577023402
31421,4454370.931212546
31422,5663632.822861646
31423,7641838.734139724
31424,21306575.462161068
31425,6432492.965927729
31426,4770717.348241591
31427,5664907.2318312125
31428,5934469.227944891
31429,12694484.7915865
31430,4620076.280801398
31431,5032539.0144861145
31432,4292115.018994193
31433,5284441.376316717
31434,3958384.917829665
31435,10536518.644798318
31436,9425508.940936707
31437,12209974.317449568
31438,11082326.695996633
31439,7925770.1638663765
31440,6938271.637842171
31441,6770769.347316356
31442,7754319.064972283
31443,12859092.971056838
31444,6566081.961664665
31445,11717714.63352141
31446,14666539.001742832
31447,6483448.216400262
31448,5737129.301169276
31449,7868000.647338125
31450,6259899.828570119
31451,8287487.161875754
31452,11873373.64607441
31453,2972055.5731475204
31454,5310284.896120931
31455,8795366.264816804
31456,5366731.451849766
31457,4749824.069525566
31458,16685796.515513955
31459,4769111.067059656
31460,5385991.451562549
31461,4335103.695967208
31462,3657954.4327602885
31463,5087641.268018351
31464,7815743.495699249
31465,5027333.473576834
31466,52641150.632232815
31467,3372147.8361082026
31468,10059274.8313175
31469,5277332.675112735
31470,5498278.493443791
31471,14897761.256677458
31472,2582714.2403932246
31473,8027339.6574108675
31474,3914048.2541893986
31475,7928524.535635236
31476,19131823.06538517
31477,6525203.138202886
31478,4851986.907540829
31479,5951970.401746119
31480,8094702.713891159
31481,8851765.172356132
31482,9793656.44124501
31483,6611315.903919738
31484,6381058.356138729
31485,3572210.931992341
31486,3055625.5682218643
31487,4587438.926165234
31488,15845696.104674326
31489,8083246.873110017
31490,4302742.270731114
31491,5372268.035827972
31492,8250423.20278269
31493,10502005.79423263
31494,5857613.726782125
31495,5051493.592835875
31496,7803148.163619175
31497,4934965.085637486
31498,6212682.52114324
31499,10048731.774652818
31500,11632935.927319463
31501,9273278.70135822
31502,7323269.203727622
31503,6062822.5097041745
31504,9924465.164529324
31505,20008084.309777264
31506,7037232.4776106225
31507,6471090.567575827
31508,6529787.0147363795
31509,5475649.681060023
31510,6974149.560342837
31511,5349090.191319557
31512,5598929.886679959
31513,26641361.07127223
31514,23883696.883801468
31515,2232106.6608982864
31516,17040202.189052183
31517,6772741.003544157
31518,6329566.945853608
31519,6487747.678632511
31520,6108995.067386748
31521,4569324.758758164
31522,4285608.227508691
31523,5497994.096125782
31524,8578013.971911909
31525,8583586.754710967
31526,6052673.779237091
31527,6885731.013292117
31528,4355156.68796455
31529,5202629.890224249
31530,7335182.476602327
31531,10256261.212228155
31532,6026002.178138524
31533,15960140.369846547
31534,6083246.651051772
31535,11889569.240767412
31536,6502110.372978182
31537,4363259.5597134875
31538,4830111.95276835
31539,3786922.8184383274
31540,9711658.602088189
31541,2771584.877976534
31542,6188942.530264775
31543,3508206.5307602743
31544,5360619.084867906
31545,7398632.221731574
31546,12422712.892969662
31547,5826019.839561007
31548,4873916.318390095
31549,5718253.619226
31550,4642070.992651288
31551,5100302.2464775555
31552,7613058.986059924
31553,6182184.608506973
31554,6483794.072763147
31555,4056928.050779311
31556,7419849.346543313
31557,5217174.776735449
31558,10067252.701949248
31559,2812567.294854551
31560,7734643.817363033
31561,7155148.7514176825
31562,26608208.718971003
31563,4404782.563748127
31564,7427221.958108375
31565,8491864.445371747
31566,5318359.445416281
31567,22200217.21373371
31568,7620301.754031023
31569,6952477.56649202
31570,7273629.6443050215
31571,5589652.144084141
31572,3526387.827069037
31573,5270118.601971992
31574,10504050.393815875
31575,6014065.59428354
31576,6720718.395457671
31577,5290755.96023146
31578,8926842.900530042
31579,4960099.994492231
31580,6669645.726023855
31581,5224684.362267158
31582,5366724.77323542
31583,7840027.772151726
31584,4173795.472736595
31585,6988198.7491723085
31586,12435558.572364084
31587,15223820.582323335
31588,8586724.715421576
31589,3722031.659909709
31590,6206827.469725756
31591,5938530.696870696
31592,6748926.333409547
31593,7366030.026906781
31594,9126483.199194994
31595,4596741.299612462
31596,3783267.4582451275
31597,6469139.012160613
31598,3715486.9905073005
31599,6457550.304443878
31600,7348361.541667414
31601,13666612.252855407
31602,5651970.7414782625
31603,13246881.777832344
31604,4519169.184273288
31605,5385991.451562549
31606,6817084.999448216
31607,7151789.601949515
31608,5576682.026422495
31609,6128287.016142374
31610,7156430.643339675
31611,5438480.926913119
31612,6128055.949304767
31613,4574230.048847128
31614,15561320.15320072
31615,9739211.900071109
31616,9656901.568106538
31617,4599460.460038654
31618,7582842.412971332
31619,8992737.815889286
31620,4482067.263027365
31621,5465497.731223983
31622,34199799.31067786
31623,9683179.074745946
31624,4574230.048847128
31625,8803876.685978664
31626,5875971.084560555
31627,7106442.520961535
31628,11462863.720416084
31629,10365321.971719272
31630,4121523.803095335
31631,6229988.197953319
31632,15495071.727725392
31633,4796349.931799359
31634,8367731.405666734
31635,12232179.851175783
31636,5987587.066280127
31637,5076519.092389778
31638,7048416.729258299
31639,3727750.39348778
31640,9395256.460565358
31641,3768463.612023168
31642,2934925.5885429615
31643,6246026.660402467
31644,11639437.576404884
31645,5910274.820171257
31646,7928079.571685104
31647,4469148.980864835
31648,12305460.600077158
31649,5859129.5247180965
31650,6432741.916318714
31651,11410520.428117724
31652,5513957.05765454
31653,5603239.671085747
31654,4847812.170707787
31655,4536833.8029201
31656,22779778.029826764
31657,6512204.917721301
31658,4574449.517703131
31659,7289378.160769305
31660,6708805.90779891
31661,4444906.599270203
31662,7502031.480790368
31663,3700938.018113506
31664,4075019.8293456733
31665,4956098.2491747
31666,4910259.95451305
31667,6709111.5981622
31668,9024474.158506967
31669,8599670.63788943
31670,7398211.609379046
31671,4966996.363021851
31672,9020936.400959047
31673,6983408.781689694
31674,8423965.959790621
31675,6985650.870612755
31676,6530210.055326036
31677,4805751.225084318
31678,5176366.744298635
31679,7811983.099344415
31680,7858797.5063584875
31681,6401331.731879947
31682,3137308.057311151
31683,6988198.7491723085
31684,5286035.0432105465
31685,3411792.9739913177
31686,7609517.031265533
31687,13549779.866883688
31688,10575838.586605646
31689,3987405.1369410036
31690,7999211.636477829
31691,3637871.2559443135
31692,4607988.660010955
31693,7154795.024611728
31694,7798019.984605595
31695,7516921.346298038
31696,3371091.8719611308
31697,5264478.07768825
31698,3361127.2646022844
31699,4216478.528754989
31700,3994952.779527709
31701,8941213.674313335
31702,5778994.316861949
31703,7749632.268037965
31704,5499369.258216844
31705,7387390.26586022
31706,5782413.214897584
31707,10750424.94697186
31708,9100806.251149636
31709,5347720.1594888875
31710,10099084.920843296
31711,7534228.275976619
31712,6706054.950268808
31713,5679627.6787097575
31714,6129038.506959598
31715,5430889.086151782
31716,5376182.264932962
31717,11857118.722083976
31718,5268348.570177148
31719,6396515.42196927
31720,4000391.548023198
31721,4229305.860892406
31722,6422621.3815268865
31723,4623079.0189552745
31724,5795404.940435795
31725,5405745.422269112
31726,11050311.375613615
31727,6765735.708635537
31728,5516105.280370408
31729,6318092.767878274
31730,3644666.536884367
31731,7651856.3345202785
